Site,Treatment,Date,Time_point,Species,Individual_nos,Trait_name,Trait_value,is_outlier
Wytham,NPK_DIST,29/04/2025,T2,BS,1,EWT,0.00288244486890085,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,LMA,3.689320388349515,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,LDMC,0.47500000000000003,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,LWC,0.5249999999999999,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,EWT,0.0040776699029126205,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,LMA,3.3854834572967434,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,LDMC,0.4714285714285715,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,LWC,0.5285714285714286,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,EWT,0.0037958450884842273,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,LMA,3.0761343245321715,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,LDMC,0.3870967741935484,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,LWC,0.6129032258064516,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,2,EWT,0.004870546013842604,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,LMA,2.649006622516556,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,LDMC,0.36129032258064514,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,LWC,0.6387096774193549,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,EWT,0.004683065279091769,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,LMA,2.308724832214765,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,LDMC,0.43,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,LWC,0.5700000000000001,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,EWT,0.0030604026845637584,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,LMA,2.689813048454788,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,LDMC,0.28775510204081634,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,LWC,0.7122448979591837,FALSE
Wytham,NPK_DIST,29/04/2025,T2,BS,3,EWT,0.006657764212132774,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,LMA,2.82414961717083,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,LDMC,0.3409090909090909,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,LWC,0.6590909090909091,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,EWT,0.005460022593196938,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,LMA,2.9792544064888467,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,LDMC,0.34727272727272723,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,LWC,0.6527272727272728,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,EWT,0.005599750428950242,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,LMA,2.682993946064942,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,LDMC,0.42391304347826086,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,LWC,0.5760869565217391,FALSE
Wytham,CONT,29/04/2025,T2,BS,4,EWT,0.003646119977985691,FALSE
Wytham,CONT,29/04/2025,T2,BS,5,LMA,4.833270887973024,FALSE
Wytham,CONT,29/04/2025,T2,BS,5,LDMC,0.3265822784810127,FALSE
Wytham,CONT,29/04/2025,T2,BS,5,LWC,0.6734177215189874,FALSE
Wytham,CONT,29/04/2025,T2,BS,5,EWT,0.009966279505432746,FALSE
Wytham,CONT,29/04/2025,T2,BS,5,LMA,5.006732770228914,FALSE
Wytham,CONT,29/04/2025,T2,BS,5,LDMC,0.29854014598540146,FALSE
Wytham,CONT,29/04/2025,T2,BS,5,LWC,0.7014598540145985,FALSE
Wytham,CONT,29/04/2025,T2,BS,5,LMA,3.2132963988919663,FALSE
Wytham,CONT,29/04/2025,T2,BS,5,LDMC,0.35802469135802467,FALSE
Wytham,CONT,29/04/2025,T2,BS,5,LWC,0.6419753086419753,FALSE
Wytham,CONT,29/04/2025,T2,BS,5,EWT,0.005761772853185596,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,LMA,3.4557595993322203,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,LDMC,0.36315789473684207,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,LWC,0.6368421052631579,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,EWT,0.006060100166944908,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,LMA,2.213393870601589,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,LDMC,0.36111111111111105,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,LWC,0.638888888888889,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,EWT,0.003916004540295119,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,LMA,2.2259748234571695,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,LDMC,0.3717948717948718,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,LWC,0.6282051282051282,FALSE
Wytham,CONT,29/04/2025,T2,BS,6,EWT,0.003761129874117287,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,LMA,2.978658068478428,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,LDMC,0.3803921568627451,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,LWC,0.6196078431372549,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,EWT,0.004851834791954553,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,LMA,2.2681403171552135,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,LDMC,0.3420289855072464,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,LWC,0.6579710144927536,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,EWT,0.004363286881307063,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,LMA,3.1307033553278116,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,LDMC,0.3655737704918033,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,LWC,0.6344262295081967,FALSE
Wytham,CONT,29/04/2025,T2,BS,7,EWT,0.00543310402920118,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,LMA,2.798692996164228,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,LDMC,0.2609271523178807,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,LWC,0.7390728476821192,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,EWT,0.007927262395226597,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,LMA,2.5092772574659836,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,LDMC,0.2757281553398058,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,LWC,0.7242718446601941,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,EWT,0.006591270542498676,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,LMA,2.629855958096901,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,LDMC,0.3394366197183098,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,LWC,0.6605633802816901,FALSE
Wytham,CONT,29/04/2025,T2,BS,8,EWT,0.0051178524661719795,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,LMA,3.479817061045934,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,LDMC,0.3645833333333333,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,LWC,0.6354166666666666,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,EWT,0.006064824020680056,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,LMA,3.6159600997506236,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,LDMC,0.3717948717948718,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,LWC,0.6282051282051282,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,EWT,0.006109725685785537,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,LMA,2.745172283226051,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,LDMC,0.4264705882352941,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,LWC,0.5735294117647058,FALSE
Wytham,NPK,29/04/2025,T2,BS,9,EWT,0.0036917834153729653,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,LMA,2.7420736932305054,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,LDMC,0.37647058823529406,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,LWC,0.623529411764706,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,EWT,0.0045415595544130265,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,LMA,3.6854323853743476,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,LDMC,0.3735294117647059,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,LWC,0.626470588235294,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,EWT,0.006181079512478236,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,LMA,2.653508771929825,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,LDMC,0.3841269841269841,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,LWC,0.6158730158730158,FALSE
Wytham,NPK,29/04/2025,T2,BS,10,EWT,0.0042543859649122814,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,LMA,2.593455576942559,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,LDMC,0.4,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,LWC,0.6,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,EWT,0.0038901833654138387,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,LMA,3.352287193414241,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,LDMC,0.3910891089108911,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,LWC,0.6089108910891089,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,EWT,0.005219383858100654,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,LMA,3.133903133903133,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,LDMC,0.3907894736842104,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,LWC,0.6092105263157896,FALSE
Wytham,NPK,29/04/2025,T2,BS,11,EWT,0.004885512292919702,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,1,LMA,3.3766510438858117,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,1,LDMC,0.36022727272727273,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,1,LWC,0.6397727272727273,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,1,EWT,0.0059970174691095016,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,1,LMA,7.123534715960323,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,1,LDMC,0.4,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,1,LWC,0.6,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,1,LMA,3.499288762446657,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,1,LDMC,0.37272727272727274,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,1,LWC,0.6272727272727272,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,1,EWT,0.00588904694167852,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,2,LMA,3.5518843572534844,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,2,LMA,3.4823583496149872,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,2,LDMC,0.3986842105263157,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,2,LWC,0.6013157894736844,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,2,EWT,0.005252269854039768,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,2,LMA,3.429546865301055,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,2,LDMC,0.39464285714285713,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,2,LWC,0.6053571428571429,FALSE
Wytham,NPK_DIST,29/05/2025,T3,BS,2,EWT,0.0052607076350093115,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,LMA,2.8776978417266186,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,LDMC,0.3764705882352941,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,LWC,0.6235294117647059,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,EWT,0.004766187050359713,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,LMA,2.8261824571679606,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,LDMC,0.3641509433962264,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,LWC,0.6358490566037736,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,EWT,0.004934836725728512,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,LMA,2.8746594005449593,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,LDMC,0.37678571428571433,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,LWC,0.6232142857142857,FALSE
Wytham,CONT,29/05/2025,T3,BS,4,EWT,0.004754768392370573,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,LMA,3.5351950632779,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,LDMC,0.43896103896103894,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,LWC,0.5610389610389611,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,EWT,0.004518355820520867,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,LMA,3.4663559568890183,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,LDMC,0.4890410958904108,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,LWC,0.5109589041095892,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,EWT,0.003621710845713177,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,LMA,2.8920308483290484,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,LDMC,0.3888888888888889,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,LWC,0.6111111111111112,FALSE
Wytham,CONT,29/05/2025,T3,BS,5,EWT,0.004544619904517077,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,LMA,4.862939445562954,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,LDMC,0.4104575163398692,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,LWC,0.5895424836601308,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,EWT,0.006984667802385011,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,LMA,2.0880107768298153,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,LDMC,0.391578947368421,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,LWC,0.608421052631579,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,EWT,0.0032442748091603053,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,LMA,3.6191793453204246,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,LDMC,0.4168141592920354,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,LWC,0.5831858407079646,FALSE
Wytham,CONT,29/05/2025,T3,BS,6,EWT,0.005063777470416475,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,LMA,2.964285714285715,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,LDMC,0.386046511627907,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,LWC,0.613953488372093,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,EWT,0.004714285714285715,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,LMA,3.9077514413837293,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,LDMC,0.3812500000000001,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,LWC,0.6187499999999999,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,EWT,0.006342088404868673,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,LMA,3.33044447195741,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,LDMC,0.4559322033898305,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,LWC,0.5440677966101696,FALSE
Wytham,CONT,29/05/2025,T3,BS,7,EWT,0.003974247864306055,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,LMA,3.519543410584573,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,LDMC,0.4239583333333334,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,LWC,0.5760416666666667,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,EWT,0.004782082324455207,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,LMA,3.6174061070326626,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,LDMC,0.44736842105263147,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,LWC,0.5526315789473685,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,EWT,0.004468560485157996,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,LMA,3.0800050081382246,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,LDMC,0.3967741935483871,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,LWC,0.6032258064516128,FALSE
Wytham,CONT,29/05/2025,T3,BS,8,EWT,0.004682609240015024,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,LMA,3.346067711763931,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,LDMC,0.4233333333333334,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,LWC,0.5766666666666665,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,EWT,0.0045580292451587396,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,LMA,3.4069181296714754,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,LDMC,0.4780487804878048,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,LWC,0.5219512195121951,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,EWT,0.003719798366069877,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,LMA,4.327281770703806,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,LDMC,0.43500000000000005,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,LWC,0.565,FALSE
Wytham,NPK,29/05/2025,T3,BS,9,EWT,0.005620492414822183,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,LMA,3.456285422280033,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,LDMC,0.40434782608695646,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,LWC,0.5956521739130435,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,EWT,0.005091517234971662,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,LMA,3.05929600755965,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,LDMC,0.3808823529411765,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,LWC,0.6191176470588234,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,EWT,0.004972832506496574,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,LMA,2.9505985499915695,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,LDMC,0.3723404255319149,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,LWC,0.6276595744680851,FALSE
Wytham,NPK,29/05/2025,T3,BS,10,EWT,0.004973866127128646,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,1,LMA,6.8320610687022905,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,1,LDMC,0.617241379310345,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,1,LWC,0.38275862068965505,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,1,EWT,0.004236641221374044,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,1,LMA,8.012232415902142,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,1,LDMC,0.5822222222222223,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,1,LWC,0.4177777777777777,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,1,EWT,0.005749235474006117,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,LMA,7.0873786407767,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,LDMC,0.5341463414634147,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,LWC,0.46585365853658534,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,EWT,0.006181229773462783,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,LMA,7.28813559322034,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,LDMC,0.6142857142857144,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,LWC,0.38571428571428557,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,EWT,0.004576271186440677,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,LMA,8.070175438596491,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,LDMC,0.6344827586206898,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,LWC,0.3655172413793102,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,2,EWT,0.004649122807017541,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,LMA,7.098214285714286,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,LDMC,0.496875,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,LWC,0.503125,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,EWT,0.007187499999999999,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,LMA,6.064488575699339,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,LDMC,0.5795918367346939,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,LWC,0.42040816326530606,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,EWT,0.004398889600683323,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,LMA,5.659898477157361,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,LDMC,0.5068181818181818,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,LWC,0.49318181818181817,FALSE
Wytham,NPK_DIST,25/06/2025,T4,BS,3,EWT,0.00550761421319797,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,LMA,5.718475073313783,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,LDMC,0.5735294117647058,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,LWC,0.4264705882352941,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,EWT,0.004252199413489737,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,LMA,4.482758620689656,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,LDMC,0.5107142857142858,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,LWC,0.48928571428571427,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,EWT,0.004294670846394985,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,LMA,6.721311475409837,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,LDMC,0.5655172413793105,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,LWC,0.4344827586206895,FALSE
Wytham,CONT,25/06/2025,T4,BS,4,EWT,0.005163934426229507,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,LMA,9.709543568464733,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,LDMC,0.5086956521739131,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,LWC,0.4913043478260869,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,EWT,0.009377593360995851,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,LMA,10.134680134680135,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,LDMC,0.5901960784313725,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,LWC,0.40980392156862755,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,EWT,0.0070370370370370396,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,LMA,6.803939122649955,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,LDMC,0.6333333333333333,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,LWC,0.3666666666666667,FALSE
Wytham,CONT,25/06/2025,T4,BS,5,EWT,0.003939122649955238,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,LMA,6.282894736842104,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,LDMC,0.5457142857142858,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,LWC,0.45428571428571424,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,EWT,0.005230263157894736,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,LMA,7.3542600896860995,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,LDMC,0.5125000000000001,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,LWC,0.48749999999999993,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,EWT,0.006995515695067265,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,LMA,7.841328413284135,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,LDMC,0.653846153846154,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,LWC,0.3461538461538461,FALSE
Wytham,CONT,25/06/2025,T4,BS,6,EWT,0.004151291512915129,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,LMA,9.210526315789474,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,LDMC,0.6034482758620691,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,LWC,0.39655172413793094,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,EWT,0.006052631578947368,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,LMA,9.802955665024632,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,LDMC,0.6419354838709678,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,LWC,0.3580645161290322,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,EWT,0.005467980295566503,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,LMA,6.724890829694322,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,LDMC,0.5499999999999999,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,LWC,0.45000000000000007,FALSE
Wytham,CONT,25/06/2025,T4,BS,7,EWT,0.0055021834061135385,FALSE
Wytham,CONT,25/06/2025,T4,BS,8,LMA,7.3015873015873005,FALSE
Wytham,CONT,25/06/2025,T4,BS,8,LDMC,0.4677966101694914,FALSE
Wytham,CONT,25/06/2025,T4,BS,8,LWC,0.5322033898305085,FALSE
Wytham,CONT,25/06/2025,T4,BS,8,EWT,0.008306878306878308,FALSE
Wytham,CONT,25/06/2025,T4,BS,8,LMA,6.995412844036698,FALSE
Wytham,CONT,25/06/2025,T4,BS,8,LDMC,0.48412698412698413,FALSE
Wytham,CONT,25/06/2025,T4,BS,8,LWC,0.5158730158730159,FALSE
Wytham,CONT,25/06/2025,T4,BS,8,EWT,0.007454128440366974,FALSE
Wytham,CONT,25/06/2025,T4,BS,8,LDMC,0.5761904761904761,FALSE
Wytham,CONT,25/06/2025,T4,BS,8,LWC,0.4238095238095238,FALSE
Wytham,CONT,25/06/2025,T4,BS,8,EWT,0.008127853881278542,FALSE
Wytham,NPK,25/06/2025,T4,BS,9,LMA,5.932642487046632,FALSE
Wytham,NPK,25/06/2025,T4,BS,9,LDMC,0.4673469387755102,FALSE
Wytham,NPK,25/06/2025,T4,BS,9,LWC,0.5326530612244899,FALSE
Wytham,NPK,25/06/2025,T4,BS,9,EWT,0.006761658031088084,FALSE
Wytham,NPK,25/06/2025,T4,BS,9,LMA,9.64769647696477,FALSE
Wytham,NPK,25/06/2025,T4,BS,9,LDMC,0.5741935483870968,FALSE
Wytham,NPK,25/06/2025,T4,BS,9,LWC,0.4258064516129032,FALSE
Wytham,NPK,25/06/2025,T4,BS,9,EWT,0.007154471544715448,FALSE
Wytham,NPK,25/06/2025,T4,BS,9,LMA,7.968253968253969,FALSE
Wytham,NPK,25/06/2025,T4,BS,9,LDMC,0.5704545454545454,FALSE
